cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
RA,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-29.2636,-35.5601,-31.6567,-29.8257,-26.0143,-29.7834,-35.2599,-33.8127,-28.0797,-31.0551,-29.4059,-35.581,-31.6241,-29.8298
RA,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-29.7636,-39.2694,-37.0453,-30.9027,-26.4803,-30.2641,-36.13,-34.5885,-28.9213,-32.6576,-29.9249,-39.345,-37.1024,-30.7263
RA,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-29.8249,-39.6968,-36.9902,-30.977,-26.4629,-30.3919,-35.2091,-33.8744,-29.0193,-32.7766,-29.9716,-39.7681,-37.0427,-30.7874
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v2.0.0,-3.4087,-10.6409,-8.2265,-4.1176,-2.3181,-2.9634,-4.2843,-3.9528,-3.1906,-5.6364,-3.4153,-10.859,-8.2085,-4.1146
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v3.0.0,-14.1743,-16.904,-14.644,-14.3614,-11.7545,-13.2572,-21.548,-19.763,-13.0019,-14.5181,-14.1136,-17.0455,-14.5095,-14.3261
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v4.0.0,-23.6862,-30.6642,-26.7469,-24.2851,-20.308,-22.9793,-33.0657,-30.6298,-22.0879,-25.4995,-23.5898,-30.8104,-26.6261,-24.1995
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v5.0.0,-25.7263,-38.3309,-32.7331,-26.9368,-22.1941,-24.8802,-35.7589,-33.2538,-24.2023,-29.5678,-25.6318,-38.3933,-32.5723,-26.7972
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-28.2486,-40.5193,-35.2123,-29.4391,-25.0783,-27.6879,-37.9739,-35.5349,-26.6635,-32.3737,-28.1048,-40.5419,-35.0498,-29.2557
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-28.9234,-42.3058,-36.7377,-30.2411,-25.861,-28.3272,-38.8155,-36.3961,-27.369,-33.6493,-28.775,-42.2862,-36.4801,-30.0233
RA,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-29.4163,-42.8192,-37.633,-30.7604,-26.2392,-28.806,-39.1351,-36.7205,-27.855,-34.159,-29.2829,-42.7735,-37.341,-30.5485
RA,A1,Neon1224_3840x2160_2997fps.y4m,v2.0.0,-5.2943,-4.1597,-3.8888,-5.1296,-4.1828,-4.6739,-6.9012,-6.7863,-5.0572,-5.5504,-5.2795,-3.9957,-3.7309,-4.9755
RA,A1,Neon1224_3840x2160_2997fps.y4m,v3.0.0,-12.2159,-8.0968,-8.592,-11.7233,-9.7598,-11.6325,-14.6003,-14.4156,-11.3525,-11.0143,-12.2642,-7.9106,-8.5024,-11.4521
RA,A1,Neon1224_3840x2160_2997fps.y4m,v4.0.0,-16.9037,-15.8503,-16.5769,-16.8244,-14.3281,-16.5387,-21.6781,-20.8483,-16.2966,-16.9395,-16.9961,-15.7144,-16.538,-16.8078
RA,A1,Neon1224_3840x2160_2997fps.y4m,v5.0.0,-18.3952,-17.2091,-17.4121,-18.2652,-15.7885,-18.0204,-23.3658,-22.4908,-17.7154,-18.487,-18.4999,-17.0549,-17.34,-18.2143
RA,A1,Neon1224_3840x2160_2997fps.y4m,v6.0.0,-21.5883,-19.281,-19.5009,-21.3119,-19.9159,-22.3408,-27.0741,-26.2203,-20.7774,-21.5544,-21.7646,-19.1823,-19.5158,-21.2642
RA,A1,Neon1224_3840x2160_2997fps.y4m,v7.0.0,-22.5066,-21.7981,-21.9158,-22.4282,-20.6856,-23.1124,-28.4355,-27.5078,-21.917,-23.2317,-22.6932,-21.7141,-21.9231,-22.5076
RA,A1,Neon1224_3840x2160_2997fps.y4m,v8.0.0,-23.0329,-22.4677,-22.6053,-22.9743,-20.9298,-23.5981,-28.3849,-27.5476,-22.4362,-23.727,-23.2227,-22.357,-22.5955,-23.0635
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v2.0.0,4.6795,-3.0877,-5.7347,3.9733,0.0938,2.4867,0.3589,0.1928,2.872,1.242,5.1568,-2.8303,-5.9296,4.3166
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v3.0.0,-9.7442,-16.6423,-21.4161,-10.4417,-9.1986,-9.1855,-14.4992,-13.8405,-9.7117,-11.9115,-9.9795,-16.7713,-21.5021,-11.1702
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v4.0.0,-16.2538,-28.6663,-35.7709,-17.5123,-14.8987,-15.502,-22.218,-21.1108,-16.0707,-19.9809,-16.3703,-28.7894,-35.82,-18.4867
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v5.0.0,-19.3172,-40.7239,-43.698,-21.2121,-18.0404,-18.8268,-23.7552,-22.7164,-19.547,-26.5986,-19.5018,-40.7915,-43.8119,-22.9609
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v6.0.0,-20.956,-43.097,-44.2018,-22.8306,-19.4357,-20.4407,-25.6337,-24.5717,-21.1725,-28.1009,-21.1009,-43.1828,-44.316,-24.6297
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v7.0.0,-21.7503,-43.9391,-45.4408,-23.6398,-20.3997,-21.3206,-26.8328,-25.7391,-22.0001,-29.5018,-21.9257,-44.0397,-45.5088,-25.4153
RA,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,v8.0.0,-22.0855,-44.4411,-46.5732,-24.0241,-20.5819,-21.5428,-25.2943,-24.311,-22.3734,-29.8457,-22.2501,-44.5298,-46.6683,-25.7765
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v2.0.0,-2.5079,-9.7974,-18.927,-3.5494,-2.5488,-2.6666,-2.7348,-2.5996,-2.5985,-8.556,-2.5145,-9.9947,-19.6149,-4.177
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v3.0.0,-7.8065,-12.7842,-22.6463,-8.6574,-7.4513,-7.3613,-12.0202,-10.6688,-7.1523,-14.2734,-7.8247,-12.9461,-23.3585,-9.2823
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v4.0.0,-14.3814,-27.6719,-39.9465,-16.1896,-13.002,-13.4452,-20.6136,-18.4838,-13.6255,-24.7552,-14.2547,-27.8684,-40.585,-17.151
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v5.0.0,-15.8533,-30.73,-43.4806,-17.88,-13.2867,-14.4461,-22.474,-20.3172,-14.9788,-27.0321,-15.744,-30.9598,-44.1339,-19.0288
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v6.0.0,-19.6404,-35.3009,-46.2651,-21.6628,-17.4659,-18.0515,-26.3181,-24.4213,-18.6205,-31.6117,-19.2936,-35.4532,-46.8764,-22.6025
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v7.0.0,-20.7669,-38.8537,-45.2736,-22.8426,-18.733,-19.0618,-26.8751,-25.1135,-19.7914,-33.4013,-20.4453,-39.1767,-45.9042,-23.7837
RA,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,v8.0.0,-21.7588,-38.9121,-46.9359,-23.815,-19.2383,-19.9143,-27.7461,-26.0464,-20.6333,-34.4337,-21.4453,-39.2364,-47.5949,-24.7993
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v2.0.0,-3.378,-4.647,-5.1143,-3.5968,-2.1356,-3.128,-3.7528,-3.7217,-3.146,-3.9382,-3.3329,-4.5106,-4.9665,-3.4766
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v3.0.0,-16.796,-13.8552,-13.7025,-16.3606,-13.46,-15.8811,-20.5768,-19.388,-15.573,-16.1155,-16.9845,-13.8361,-13.7359,-16.6242
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v4.0.0,-23.4,-27.4946,-24.7774,-23.7898,-19.8144,-22.8169,-30.1069,-27.9731,-22.3215,-24.7403,-23.609,-27.5503,-24.7966,-23.8174
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v5.0.0,-25.9056,-30.2024,-27.6578,-26.3418,-22.042,-25.2797,-32.7599,-30.6137,-24.6911,-27.4383,-26.1304,-30.1835,-27.6722,-26.3679
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-27.9427,-32.8554,-30.049,-28.4478,-24.9457,-27.6337,-34.1185,-32.0844,-26.7132,-29.8699,-28.1693,-32.8951,-30.1005,-28.4509
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-28.6605,-38.9781,-34.2007,-29.8256,-25.6781,-28.366,-34.9907,-32.9477,-27.7899,-32.6358,-28.8946,-38.9774,-34.2514,-29.6354
RA,A1,Tango_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-29.2529,-40.2123,-35.6603,-30.5358,-26.0379,-28.9041,-35.1016,-33.1406,-28.3971,-33.6541,-29.489,-40.1905,-35.7274,-30.3176
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v2.0.0,-1.3313,-20.3562,-19.9214,-3.7707,-1.1977,-0.881,-1.1528,-1.2181,-2.101,-10.0826,-1.4077,-20.3732,-20.1408,-3.2476
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v3.0.0,-4.8547,-24.8658,-28.0277,-7.6944,-4.4747,-2.7291,-3.4796,-4.6323,-5.3135,-14.3495,-4.8855,-24.9422,-28.7289,-7.0082
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v4.0.0,-18.0341,-38.7245,-41.7767,-21.0587,-15.8898,-15.6558,-17.0297,-19.0925,-17.4489,-28.9596,-17.7152,-38.8074,-42.2293,-19.9872
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v5.0.0,-19.0027,-46.2283,-46.3767,-22.8581,-16.8765,-16.3526,-18.2076,-20.2861,-18.5844,-33.0754,-18.7146,-46.2661,-46.695,-21.5555
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v6.0.0,-22.506,-48.7642,-49.1285,-26.2322,-20.0703,-19.9905,-21.3625,-23.623,-21.9671,-36.497,-22.1592,-48.8064,-49.4971,-24.9146
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v7.0.0,-23.4102,-51.131,-49.2549,-27.2126,-21.1465,-20.8904,-22.2092,-24.4794,-22.8907,-38.4203,-23.0645,-51.1459,-49.6095,-25.885
RA,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,v8.0.0,-24.5352,-52.0169,-49.4463,-28.2514,-21.8431,-21.9991,-23.5851,-25.8762,-23.8069,-39.2504,-24.1997,-52.0283,-49.7856,-26.9631
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.9015,-10.7607,-17.7694,-3.7854,-2.4044,-2.6365,-3.5244,-3.543,-2.7163,-5.367,-2.9432,-10.9642,-18.1172,-3.9022
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v3.0.0,-11.0501,-20.2931,-26.672,-12.0092,-10.0329,-10.4197,-19.4736,-18.4264,-9.9822,-14.1949,-10.7771,-20.5293,-26.9505,-11.865
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v4.0.0,-16.8226,-26.9209,-35.1042,-17.9394,-14.9317,-15.6578,-24.5016,-23.663,-15.2301,-19.9873,-16.4364,-27.1846,-35.4228,-17.7582
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v5.0.0,-18.0387,-30.6977,-42.5501,-19.5563,-15.7946,-16.5454,-25.4754,-24.7711,-16.5,-22.3917,-17.6191,-30.9928,-42.92,-19.3809
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v6.0.0,-20.6723,-33.2956,-44.7778,-22.1753,-18.4877,-19.0797,-28.4195,-27.8573,-19.0102,-25.2665,-20.1525,-33.5726,-45.13,-21.9472
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v7.0.0,-21.5028,-34.6224,-47.6326,-23.1101,-19.2942,-19.8749,-29.325,-28.8208,-19.8831,-26.4092,-21.0055,-34.8943,-47.9526,-22.8692
RA,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,v8.0.0,-21.9878,-35.1485,-47.9685,-23.5879,-19.767,-20.3062,-29.6186,-29.113,-20.3274,-26.7759,-21.5199,-35.4197,-48.2894,-23.3591
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.4059,-22.2445,-19.4548,-4.136,-2.3854,-2.4087,-2.2156,-2.1241,-2.6378,-7.8396,-2.5267,-22.4387,-19.5308,-3.7536
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v3.0.0,-7.6981,-22.9577,-20.118,-8.9839,-6.7586,-7.0214,-12.9524,-11.4429,-6.7105,-12.3289,-7.8013,-23.1494,-20.1663,-8.8348
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v4.0.0,-11.3845,-40.5783,-32.9658,-13.8938,-9.9791,-10.8334,-16.522,-14.8654,-9.8508,-20.5662,-11.4582,-40.8443,-33.0151,-13.2295
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v5.0.0,-12.4252,-45.3518,-39.8109,-15.5411,-10.5248,-11.4997,-16.8716,-15.3835,-10.9048,-22.8726,-12.5036,-45.6137,-39.8325,-14.6679
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v6.0.0,-14.0261,-46.7598,-41.7285,-17.1601,-12.1916,-13.2577,-18.4196,-17.1135,-12.5166,-24.5164,-14.0825,-47.0257,-41.7643,-16.2417
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v7.0.0,-14.541,-48.0771,-44.2237,-17.8664,-12.7358,-13.7564,-19.1527,-17.853,-13.1021,-25.3648,-14.6079,-48.348,-44.2593,-16.8724
RA,A2,Boat_1920x1080_5994_10bit_420.y4m,v8.0.0,-15.7156,-48.9469,-46.5991,-19.0968,-14.1223,-15.0015,-20.0536,-18.7534,-14.3983,-26.3574,-15.7911,-49.1845,-46.6068,-18.0451
RA,A2,CrowdRun_1920x1080p50.y4m,v2.0.0,-1.8126,-4.6693,-6.9152,-2.1629,-1.8165,-1.8135,-2.5919,-2.45,-1.3466,-2.565,-1.9967,-4.7862,-7.0618,-2.3003
RA,A2,CrowdRun_1920x1080p50.y4m,v3.0.0,-8.7543,-10.529,-10.3661,-8.9003,-8.081,-8.4549,-13.7982,-12.6542,-7.1253,-10.1616,-8.9917,-10.6449,-10.4979,-9.1783
RA,A2,CrowdRun_1920x1080p50.y4m,v4.0.0,-13.2378,-19.1181,-19.8133,-13.787,-12.1796,-12.6445,-19.1528,-17.8949,-11.2078,-16.1597,-13.4846,-19.2746,-19.9508,-14.092
RA,A2,CrowdRun_1920x1080p50.y4m,v5.0.0,-15.0821,-24.0124,-25.345,-15.9468,-13.6789,-14.4134,-20.2799,-19.0449,-12.9513,-19.5534,-15.3441,-24.1762,-25.41,-16.2672
RA,A2,CrowdRun_1920x1080p50.y4m,v6.0.0,-15.8619,-25.8855,-26.0384,-16.7742,-14.4717,-15.1201,-20.9774,-19.8159,-14.3497,-21.3591,-16.1226,-26.0322,-26.0595,-17.1038
RA,A2,CrowdRun_1920x1080p50.y4m,v7.0.0,-16.435,-25.9976,-25.7376,-17.2864,-14.9703,-15.6268,-21.7158,-20.546,-14.8963,-21.9539,-16.7052,-26.1345,-25.7103,-17.63
RA,A2,CrowdRun_1920x1080p50.y4m,v8.0.0,-17.1496,-26.4278,-26.1816,-17.9742,-15.9022,-16.4885,-22.3073,-21.1414,-15.7289,-22.6004,-17.4368,-26.5531,-26.1404,-18.3092
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v2.0.0,-2.3856,-6.645,-11.5656,-3.1826,-1.2289,-2.0293,-4.3591,-4.2059,-2.3648,-4.0799,-2.5994,-7.023,-11.7916,-3.1725
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v3.0.0,-20.2775,-18.556,-22.4728,-20.344,-17.823,-18.9201,-32.1511,-28.9493,-18.4855,-18.7723,-20.9981,-19.2287,-22.8057,-20.8932
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v4.0.0,-25.28,-25.2694,-31.0647,-25.6662,-23.1612,-24.2615,-40.4612,-35.9848,-23.6044,-24.2833,-26.0548,-25.91,-31.4296,-26.1836
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v5.0.0,-27.0131,-26.6552,-32.1908,-27.3187,-25.1716,-26.0829,-43.3235,-38.2825,-25.1974,-25.9471,-27.8251,-27.2618,-32.5551,-27.876
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v6.0.0,-32.0146,-32.9121,-37.201,-32.3716,-30.1878,-30.7949,-45.9395,-41.9966,-30.2565,-32.57,-32.9046,-33.6744,-37.6346,-33.0457
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v7.0.0,-33.1305,-37.5677,-40.4514,-33.776,-31.6724,-32.1365,-46.9992,-43.1688,-31.741,-33.4593,-34.0287,-38.4582,-40.891,-34.4849
RA,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,v8.0.0,-33.6829,-39.0291,-40.5739,-34.3498,-32.2562,-32.741,-48.054,-44.1477,-32.412,-35.2344,-34.6054,-39.9408,-41.0183,-35.1441
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.4736,-9.3435,-7.6844,-3.0401,-2.4438,-2.5997,-2.5969,-2.6934,-2.3914,-4.9617,-2.5257,-9.387,-7.6126,-2.9562
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v3.0.0,-13.8788,-17.7177,-16.4264,-14.1862,-12.9335,-13.5007,-19.1039,-17.5847,-12.8702,-14.9996,-14.0324,-17.7677,-16.3689,-14.3037
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v4.0.0,-23.9164,-30.3294,-29.077,-24.4709,-22.7731,-23.6755,-30.8421,-28.7431,-22.332,-26.2389,-24.0924,-30.4815,-29.118,-24.5564
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v5.0.0,-26.2711,-38.0133,-31.8756,-27.1238,-24.8165,-25.7424,-33.1458,-31.1722,-24.6063,-29.772,-26.4499,-38.1082,-31.8728,-27.173
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v6.0.0,-28.3104,-42.2925,-33.9806,-29.2725,-26.9735,-27.8082,-34.9235,-33.0984,-26.5921,-32.8617,-28.4984,-42.4204,-34.0363,-29.3088
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v7.0.0,-29.1749,-45.1293,-35.9295,-30.2876,-27.7968,-28.6386,-35.9218,-34.0994,-27.5193,-34.6481,-29.3813,-45.2668,-35.9807,-30.2876
RA,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,v8.0.0,-30.0252,-46.6819,-36.5316,-31.1678,-28.6341,-29.4887,-36.7612,-34.9563,-28.3934,-35.7517,-30.2262,-46.8103,-36.6023,-31.1622
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v2.0.0,-3.4295,-4.031,-2.6705,-3.4269,-2.3414,-2.7062,-4.5693,-4.4117,-2.7336,-3.6033,-3.3574,-3.8098,-2.0635,-3.3566
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v3.0.0,-9.6561,-13.0266,-5.4563,-9.6392,-7.8759,-8.4488,-13.228,-12.6543,-8.4544,-10.9507,-9.5558,-13.0733,-5.2869,-9.5825
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v4.0.0,-16.6388,-22.2017,-16.2012,-16.9478,-14.4493,-15.5215,-21.2986,-20.5966,-15.0193,-19.7081,-16.4234,-21.1783,-15.6353,-16.6039
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v5.0.0,-18.0617,-24.8776,-19.295,-18.5362,-15.6529,-16.7733,-22.4571,-21.8366,-16.3132,-21.7265,-17.8232,-23.6067,-18.7191,-18.0913
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v6.0.0,-19.8369,-28.9252,-22.5598,-20.5333,-17.925,-19.0843,-24.5351,-23.8965,-18.1265,-24.8805,-19.5536,-27.94,-21.8901,-19.9499
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v7.0.0,-20.6717,-35.6356,-28.5433,-22.0267,-18.8239,-19.923,-25.7787,-25.1624,-19.2734,-28.1887,-20.3666,-34.1451,-27.6983,-21.1008
RA,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,v8.0.0,-21.0825,-36.1782,-29.4123,-22.4684,-19.1426,-20.3009,-25.774,-25.1734,-19.6859,-28.7477,-20.7582,-34.5467,-28.4055,-21.4959
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v2.0.0,-4.672,-16.68,-15.1553,-6.1131,-4.0404,-4.5628,-4.5631,-4.7634,-4.9982,-9.83,-4.6989,-16.7057,-15.1072,-5.6649
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v3.0.0,-18.323,-28.824,-29.4895,-19.7757,-15.4955,-16.8912,-25.1717,-22.9485,-17.0836,-23.5403,-18.4155,-28.8528,-29.4422,-19.3786
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v4.0.0,-22.8822,-38.7505,-39.1947,-25.0956,-19.6225,-21.3205,-30.1789,-27.5401,-21.575,-30.4155,-22.9566,-38.7932,-39.1801,-24.3866
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v5.0.0,-25.202,-40.5892,-41.1055,-27.3769,-21.628,-23.4141,-33.2439,-30.3407,-23.6781,-32.4146,-25.2774,-40.6109,-41.0962,-26.6891
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v6.0.0,-28.6297,-45.7539,-42.6853,-30.7098,-24.5624,-26.569,-34.7803,-32.5949,-26.8994,-36.8878,-28.723,-45.801,-42.6628,-30.1317
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v7.0.0,-30.0779,-50.7406,-47.6794,-32.6676,-25.9267,-27.9902,-35.5896,-33.5364,-28.5649,-40.4659,-30.1933,-50.7853,-47.6635,-31.8818
RA,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,v8.0.0,-30.617,-51.4743,-48.1192,-33.2095,-26.3551,-28.457,-36.0886,-34.054,-29.0457,-40.8323,-30.7285,-51.5346,-48.1106,-32.4255
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v2.0.0,-3.1659,-1.7729,-1.4801,-3.0377,-4.3955,-4.4319,-5.5405,-5.0422,-3.0423,-1.7977,-3.3276,-1.6733,-1.3528,-3.2826
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v3.0.0,-8.0551,-8.1532,-2.7842,-7.8541,-8.9165,-9.2457,-12.5935,-11.5678,-7.2931,-7.6565,-8.2433,-8.1536,-2.6659,-8.226
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v4.0.0,-11.0305,-16.2445,-12.8755,-11.3425,-12.5233,-12.8778,-17.9863,-16.6644,-10.5499,-12.8504,-11.2789,-16.3455,-12.7483,-11.5984
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v5.0.0,-12.3449,-17.3899,-14.4581,-12.6603,-13.5533,-14.1192,-18.9055,-17.6792,-11.6322,-14.3101,-12.5722,-17.4145,-14.2312,-12.9094
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v6.0.0,-13.5993,-21.8688,-18.4394,-14.177,-15.146,-15.5956,-20.3695,-19.1864,-13.3677,-17.869,-13.775,-21.9133,-18.3745,-14.2691
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v7.0.0,-14.2876,-26.6183,-26.5672,-15.3913,-15.9086,-16.3317,-21.5719,-20.3406,-14.4343,-20.2237,-14.4749,-26.7277,-26.6437,-15.2601
RA,A2,Motorcycle_1920x1080_30fps_8bit.y4m,v8.0.0,-15.0556,-28.2058,-27.3757,-16.2019,-16.6575,-17.1304,-22.212,-21.0448,-15.3475,-21.1722,-15.2794,-28.2758,-27.3897,-16.088
RA,A2,OldTownCross_1920x1080p50.y4m,v2.0.0,-2.1101,-25.494,-19.4606,-3.7609,-2.0528,-2.5377,-2.7944,-2.7539,-0.9014,-8.6689,-2.2586,-26.1706,-19.6994,-3.8387
RA,A2,OldTownCross_1920x1080p50.y4m,v3.0.0,-12.3754,-31.9827,-23.9936,-13.6269,-11.4491,-12.7755,-16.8223,-15.7786,-9.9217,-17.8198,-12.6483,-32.8031,-24.2626,-13.9113
RA,A2,OldTownCross_1920x1080p50.y4m,v4.0.0,-18.6981,-40.5212,-32.0801,-20.1197,-17.3332,-18.8453,-22.9802,-22.1408,-15.9788,-25.2894,-19.0135,-41.3951,-32.3569,-20.4996
RA,A2,OldTownCross_1920x1080p50.y4m,v5.0.0,-20.7103,-45.6111,-40.4481,-22.5994,-19.0746,-20.5233,-24.634,-23.862,-18.0015,-29.8262,-21.039,-46.4802,-40.721,-23.0046
RA,A2,OldTownCross_1920x1080p50.y4m,v6.0.0,-23.9561,-49.6961,-42.9372,-25.8439,-22.2208,-23.3804,-26.9543,-26.6503,-22.6821,-36.2346,-24.2701,-50.5055,-43.1782,-26.2678
RA,A2,OldTownCross_1920x1080p50.y4m,v7.0.0,-24.9998,-50.582,-44.0891,-26.9032,-23.153,-24.3903,-27.8482,-27.6224,-23.7273,-37.3738,-25.3353,-51.4041,-44.3203,-27.3539
RA,A2,OldTownCross_1920x1080p50.y4m,v8.0.0,-27.2805,-52.6618,-45.3933,-29.1252,-25.2452,-26.6279,-29.5862,-29.2887,-25.8628,-39.7449,-27.6479,-53.5093,-45.6365,-29.615
RA,A2,PedestrianArea_1920x1080p25.y4m,v2.0.0,-3.7229,-6.1481,-2.8469,-3.7924,-1.9432,-3.4963,-3.2862,-2.989,-1.028,-3.014,-3.3308,-6.0505,-2.634,-3.4199
RA,A2,PedestrianArea_1920x1080p25.y4m,v3.0.0,-9.0762,-10.7199,-7.0391,-9.0492,-8.0366,-8.7914,-9.519,-9.0767,-7.3661,-5.7873,-9.1946,-10.7947,-7.0542,-9.1925
RA,A2,PedestrianArea_1920x1080p25.y4m,v4.0.0,-14.3947,-23.0893,-18.58,-15.0726,-13.4331,-14.4439,-16.3751,-15.5451,-12.8977,-13.9662,-14.5056,-23.1806,-18.5931,-15.1605
RA,A2,PedestrianArea_1920x1080p25.y4m,v5.0.0,-16.4095,-28.3834,-20.8481,-17.2743,-15.4821,-16.5079,-18.6631,-17.9017,-14.841,-17.2033,-16.51,-28.4293,-20.8307,-17.3354
RA,A2,PedestrianArea_1920x1080p25.y4m,v6.0.0,-19.3663,-33.3526,-26.9426,-20.5498,-17.6532,-18.726,-21.1132,-20.26,-18.4481,-25.2726,-19.4549,-33.3383,-26.8411,-20.5749
RA,A2,PedestrianArea_1920x1080p25.y4m,v7.0.0,-20.216,-36.0536,-28.5318,-21.5472,-18.4607,-19.6423,-22.5172,-21.564,-19.3539,-26.705,-20.3032,-36.0563,-28.4787,-21.5561
